ID,exponential_glrlm_GrayLevelNonUniformity,exponential_glrlm_ShortRunEmphasis,gradient_glcm_Imc2,gradient_glszm_ZoneEntropy,lbp_3D_k_glszm_SmallAreaLowGrayLevelEmphasis,lbp_3D_m1_glrlm_GrayLevelNonUniformityNormalized,original_shape_Elongation,square_firstorder_Range,squareroot_firstorder_Kurtosis,squareroot_glrlm_RunEntropy,squareroot_glszm_GrayLevelVariance,wavelet_HLH_glszm_LowGrayLevelZoneEmphasis,wavelet_HLL_firstorder_Kurtosis,wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis,wavelet_LLH_glszm_LargeAreaHighGrayLevelEmphasis
190.nii.gz,-0.2528713325997067,-0.47339887315678814,0.1306154416054625,0.14278922890332124,-1.6234894472333616,-0.3797646672430118,0.331542784190049,-1.0456598374652522,-0.5079720539786062,0.866831478595392,0.17793099504250348,-0.40066280000132176,-0.36282127931098407,1.9510611208854378,-0.5111585202652311
191.nii.gz,0.35840405466861536,0.9930852924400813,-0.516753587755386,-0.023358495671228004,-0.4269300892632534,-0.5999170376649232,-1.2732355016191215,-0.48088376776200414,-0.20535210139722976,0.8454464241209778,-0.8573120344759703,-0.5031371347666683,-0.3636410911056059,1.7502261574141047,1.5199642391419035
192.nii.gz,3.1675889994159387,0.683568767667325,-0.22318134146032595,1.2735009708962326,0.07988825546026285,-0.46132666204776274,-0.746695787150865,1.0392327955856262,-0.5752990846135735,0.480925656270601,1.15009604138566,1.4960542011726015,0.7815194515896329,1.1203996798003648,1.7125063007346315
193.nii.gz,1.2823425726226236,0.8853781182254115,-0.4558845355187838,0.04402065294438829,0.4000324950286675,1.4088251923841397,-1.1255213406927798,-0.742016658742138,1.1507307897945265,0.08643856680445343,-1.787039682501268,1.1134043607185216,-0.36528959442285547,-0.34788742687066926,1.6796619126844083
194.nii.gz,-0.25587273917342535,0.46019185574846155,0.7663639725658314,-0.12414417685663097,-0.0775804014845467,0.1401220506856015,0.0034122804700717985,0.912996903026771,-0.7733639248556723,0.9515591115920116,1.0533682155331312,-0.2985233486829194,0.1827950421854013,-1.036484074406826,-0.32440920320454436
195.nii.gz,2.0377040403472275,-0.3422761311292579,-0.0643356742116823,0.5039804761030209,-0.8506680337611778,-0.07236136762382284,0.2461698213199321,0.6305366870242087,-0.69699424066656,0.7448951653717937,0.6352113914194486,-0.49695447272049215,2.652107462088268,1.4973747599333322,0.6707688736899639
196.nii.gz,-0.7798528221130787,1.4370809862755376,0.22293750643890142,-0.007571748076374424,-1.3643463105973757,-0.3241589532536727,0.030772701223555434,-0.9157709880579168,-0.616989540542139,1.2286166400664442,0.5563910390657666,-0.236580713689824,-0.36538260382961807,1.3277748449159383,-0.6403615718040787
197.nii.gz,0.07816608657963893,0.5255839332996337,1.378387188316581,0.7655097261329322,-1.4962543987927777,0.43297585102741143,1.1764628526055871,1.0517623909711618,-0.822728515784537,1.182171621028989,0.9293626853372648,-2.207709276659765,-0.35974252259410466,4.106897897455317,0.2803018678459156
198.nii.gz,-0.7042919211590617,0.9382557265726987,1.0721494599566275,0.09038350822074798,0.509050948127822,0.8454044247136955,0.6272465196699462,-0.5193100614997617,-0.16457592454867728,0.498911438260129,1.2813930498471828,-0.25967493309476447,-0.36203244031298404,-0.7835411271516448,-0.5427594255810787
2.nii.gz,1.512958401528423,0.30377800775636765,-2.0837243844431885,-2.2185572485068765,-0.0660155661451433,-0.5436898415898044,-0.6749299915060749,0.8264765390830333,0.23945308005872368,-2.5603451321499273,0.34221091039269497,-1.8439424051550417,-0.36591282457481134,-1.093082229231448,0.9337921957809847
20.nii.gz,-0.6601164734468332,-0.1529604339331036,-2.1289540144141417,-2.415239359387944,0.7709355850373658,0.13486660363549172,-0.15718563252371937,-0.6629292980198551,-0.5346842295168825,-2.3072012331585037,-0.4209441434717757,-0.3044135992497471,-0.3671531461204506,-0.9631215446832937,-0.6377485783030884
200.nii.gz,-0.9501032415011623,-1.5256032608263421,0.05001638789592746,-0.2900762445961359,-1.4518108395014881,1.3155555153799352,1.8368750232882955,-1.1843342692406884,4.954620443382064,-0.8918772603303294,-1.7814433685081144,0.4201881961941117,-0.3637466247370195,0.6977309103203528,-0.7278479433880428
201.nii.gz,-0.4655129436667519,-0.4712449704567814,1.180219017874119,0.19696287320964326,0.09503764272993842,0.2719841631269371,1.423411107495811,-1.8336692550888751,-0.7612217460934654,0.49198016560233454,0.9376220334301342,-0.06434997248950952,-0.3619947856211298,-0.7971796551196855,-0.5470291598141971
202.nii.gz,-1.0212811714827865,0.22955825160951665,1.1416154316061256,0.272417956886744,1.2314692333196566,0.07291675714008115,1.5661068057555363,-0.20613794069724212,-0.35524436645446267,-0.035397460628112026,0.5449933726644168,0.765383260455248,0.05470629560274289,-1.0932228950496652,-0.8596362345653175
203.nii.gz,0.7496202641739327,-1.157699428941882,0.8105825111794889,-0.5564965406284801,-0.6192394560272926,0.8340640559672334,0.9655148624166088,0.38671703492565934,-0.6378063573282885,0.9167888055112356,0.6828391273984681,-0.8523666736799553,2.5115944387432947,1.5996990250026806,0.39464041703184444
204.nii.gz,-0.7416260046417906,-0.27343123778693523,0.5661462071721871,0.0661852715538285,-0.5280160309665002,0.6765172024301885,0.692551810263497,-0.7307218432700399,-0.015213017075541407,0.5492401007922718,-0.09613489536849873,-0.2892915136599096,-0.36402985253120335,1.2324028433810303,-0.5082353528258675
205.nii.gz,-0.4585082545844073,0.02825238038787284,-1.1387516849701287,-0.5014201553261523,0.5990905813706733,0.20985908552135865,2.018685029576317,-0.64649434362866,-0.6183072072530048,0.23313796067084622,-0.04700284119328861,-1.7386896122723892,-0.3632914972456549,-0.8675116981525925,-0.6035603859076423
